1; 1; 1; 5159
1; 1; 2; 5012
1; 1; 3; 3003
1; 1; 4; 28819
1; 1; 5; 5009
1; 1; 6; 4969
1; 1; 7; 6217
1; 1; 8; 34739
1; 1; 9; 31898
1; 1; 10; 4780
1; 1; 11; 4884
1; 1; 12; 2539
1; 1; 13; 7211
1; 1; 14; 5888
1; 1; 15; 31279
1; 1; 16; 6925
1; 1; 17; 32702
1; 1; 18; 1732
1; 1; 19; 5017
1; 1; 20; 4978
1; 1; 21; 6224
1; 1; 22; 24162
1; 1; 23; 1407
1; 1; 24; 4875
1; 1; 25; 22171
1; 1; 26; 5018
1; 1; 27; 5006
1; 1; 28; 27613
1; 1; 29; 5056
1; 1; 30; 5004
1; 1; 31; 6809
1; 1; 32; 28289
1; 1; 33; 4740
1; 1; 34; 5055
1; 1; 35; 1758
1; 1; 36; 5407
1; 1; 37; 4988
1; 1; 38; 5929
1; 1; 39; 5128
1; 1; 40; 4992
1; 1; 41; 6286
1; 1; 42; 4750
1; 1; 43; 5787
1; 1; 44; 1663
1; 1; 45; 29266
1; 1; 46; 4956
1; 1; 47; 4751
1; 1; 48; 6887
1; 1; 49; 1181
1; 1; 50; 4977
1; 1; 51; 34878
1; 1; 52; 33024
1; 1; 53; 8030
1; 1; 54; 5636
1; 1; 55; 24078
1; 1; 56; 1601
1; 1; 57; 6395
1; 1; 58; 15487
1; 1; 59; 8319
1; 1; 60; 5048
1; 1; 61; 5114
1; 1; 62; 2832
1; 1; 63; 5126
1; 1; 64; 6289
1; 1; 65; 8413
1; 1; 66; 325
1; 1; 67; 820
1; 1; 68; 3349
1; 1; 69; 7104
1; 1; 70; 6010
1; 1; 71; 8211
1; 1; 72; 5804
1; 1; 73; 3018
1; 1; 74; 4981
1; 1; 75; 5038
1; 1; 76; 33849
1; 1; 77; 4829
1; 1; 78; 5205
1; 1; 79; 4823
1; 1; 80; 4949
1; 1; 81; 4774
1; 1; 82; 6340
1; 1; 83; 7617
1; 1; 84; 24021
1; 1; 85; 1374
1; 1; 86; 4815
1; 1; 87; 1774
1; 1; 88; 21179
1; 1; 89; 969
1; 1; 90; 909
1; 1; 91; 6129
1; 1; 92; 887
1; 1; 93; 26248
1; 1; 94; 16960
1; 1; 95; 7373
1; 1; 96; 7372
1; 1; 97; 7371
1; 1; 98; 7370
1; 1; 99; 7365
1; 1; 100; 730
1; 1; 101; 19473
1; 1; 102; 32560
1; 1; 103; 317
1; 1; 104; 33203
1; 1; 105; 32538
1; 1; 106; 27189
1; 1; 107; 907
1; 1; 108; 908
1; 1; 109; 30872
1; 1; 110; 875
1; 1; 111; 4986
1; 1; 112; 0
1; 1; 113; 2191
1; 1; 114; 26046
1; 1; 115; 34646
1; 1; 116; 34650
1; 1; 117; 23726
1; 1; 118; 15674
1; 1; 119; 27934
1; 1; 120; 28546
1; 1; 121; 33306
1; 1; 122; 33226
1; 1; 123; 33
1; 1; 124; 31750
1; 1; 125; 14927
1; 1; 126; 205
1; 1; 127; 29839
1; 1; 128; 1255
1; 1; 129; 1268
1; 1; 130; 5036
1; 1; 131; 31156
1; 1; 132; 28007
1; 1; 133; 1246
1; 1; 134; 1247
1; 1; 135; 21094
1; 1; 136; 2741
1; 1; 137; 7646
1; 1; 138; 32109
1; 1; 139; 34762
1; 1; 140; 0
2; 1; 1; 32889
2; 1; 2; 28825
2; 1; 3; 4910
2; 1; 4; 2949
2; 1; 5; 4987
2; 1; 6; 31461
2; 1; 7; 5202
2; 1; 8; 17201
2; 1; 9; 3205
2; 1; 10; 29921
2; 1; 11; 19987
2; 1; 12; 8410
2; 1; 13; 5729
2; 1; 14; 2353
2; 1; 15; 4994
2; 1; 16; 5010
2; 1; 17; 29730
2; 1; 18; 4844
2; 1; 19; 17969
2; 1; 20; 8244
2; 1; 21; 5097
2; 1; 22; 4958
2; 1; 23; 29509
2; 1; 24; 2316
2; 1; 25; 4753
2; 1; 26; 15458
2; 1; 27; 4879
2; 1; 28; 5015
2; 1; 29; 895
2; 1; 30; 5005
2; 1; 31; 5224
2; 1; 32; 34910
2; 1; 33; 1728
2; 1; 34; 5092
2; 1; 35; 5362
2; 1; 36; 5189
2; 1; 37; 5219
2; 1; 38; 23070
2; 1; 39; 4748
2; 1; 40; 5166
2; 1; 41; 1771
2; 1; 42; 8141
2; 1; 43; 30152
2; 1; 44; 15760
2; 1; 45; 122
2; 1; 46; 25678
2; 1; 47; 19697
2; 1; 48; 4838
2; 1; 49; 4752
2; 1; 50; 34219
2; 1; 51; 5351
2; 1; 52; 4970
2; 1; 53; 33211
2; 1; 54; 25969
2; 1; 55; 4934
2; 1; 56; 17907
2; 1; 57; 6147
2; 1; 58; 1959
2; 1; 59; 7480
2; 1; 60; 5039
2; 1; 61; 34121
2; 1; 62; 19377
2; 1; 63; 5116
2; 1; 64; 31679
2; 1; 65; 30969
2; 1; 66; 30370
2; 1; 67; 4804
2; 1; 68; 2300
2; 1; 69; 5201
2; 1; 70; 20010
2; 1; 71; 4796
2; 1; 72; 1734
2; 1; 73; 5555
2; 1; 74; 1727
2; 1; 75; 2757
2; 1; 76; 6888
2; 1; 77; 2707
2; 1; 78; 1764
2; 1; 79; 15142
2; 1; 80; 1745
2; 1; 81; 1805
2; 1; 82; 1755
2; 1; 83; 26054
2; 1; 84; 7300
2; 1; 85; 1895
2; 1; 86; 32601
2; 1; 87; 5049
2; 1; 88; 4896
2; 1; 89; 4797
2; 1; 90; 2698
2; 1; 91; 6865
2; 1; 92; 1772
2; 1; 93; 17095
2; 1; 94; 1824
2; 1; 95; 15426
2; 1; 96; 22342
2; 1; 97; 6249
2; 1; 98; 2621
2; 1; 99; 32606
2; 1; 100; 1888
2; 1; 101; 20621
2; 1; 102; 21276
2; 1; 103; 21807
2; 1; 104; 2314
2; 1; 105; 29895
2; 1; 106; 30710
2; 1; 107; 20793
2; 1; 108; 4904
2; 1; 109; 576
2; 1; 110; 30968
2; 1; 111; 32778
2; 1; 112; 5788
2; 1; 113; 30229
2; 1; 114; 32102
2; 1; 115; 4911
2; 1; 116; 0
1; 2; 1; 19375
1; 2; 2; 19186
1; 2; 3; 21589
1; 2; 4; 28367
1; 2; 5; 7226
1; 2; 6; 32776
1; 2; 7; 8444
1; 2; 8; 9490
1; 2; 9; 4333
1; 2; 10; 26373
1; 2; 11; 4328
1; 2; 12; 4357
1; 2; 13; 882
1; 2; 14; 688
1; 2; 15; 26265
1; 2; 16; 2094
1; 2; 17; 22771
1; 2; 18; 30383
1; 2; 19; 203
1; 2; 20; 204
1; 2; 21; 24322
1; 2; 22; 6912
1; 2; 23; 29204
1; 2; 24; 30242
1; 2; 25; 4367
1; 2; 26; 33954
1; 2; 27; 20457
1; 2; 28; 20453
1; 2; 29; 8333
1; 2; 30; 836
1; 2; 31; 30149
1; 2; 32; 30825
1; 2; 33; 1332
1; 2; 34; 8497
1; 2; 35; 697
1; 2; 36; 1272
1; 2; 37; 1278
1; 2; 38; 31961
1; 2; 39; 30365
1; 2; 40; 6654
1; 2; 41; 20419
1; 2; 42; 2714
1; 2; 43; 751
1; 2; 44; 1083
1; 2; 45; 23852
1; 2; 46; 1957
1; 2; 47; 25082
1; 2; 48; 16326
1; 2; 49; 31136
1; 2; 50; 8331
1; 2; 51; 25465
1; 2; 52; 1280
1; 2; 53; 1269
1; 2; 54; 22147
1; 2; 55; 21300
1; 2; 56; 18006
1; 2; 57; 18009
1; 2; 58; 31904
1; 2; 59; 31900
1; 2; 60; 20963
1; 2; 61; 24294
1; 2; 62; 24461
1; 2; 63; 1256
1; 2; 64; 5679
1; 2; 65; 34050
1; 2; 66; 24046
1; 2; 67; 24044
1; 2; 68; 1264
1; 2; 69; 785
1; 2; 70; 32973
1; 2; 71; 1254
1; 2; 72; 3134
1; 2; 73; 1334
1; 2; 74; 891
1; 2; 75; 17541
1; 2; 76; 32864
1; 2; 77; 30089
1; 2; 78; 1066
1; 2; 79; 24358
1; 2; 80; 1267
1; 2; 81; 29893
1; 2; 82; 2516
1; 2; 83; 33985
1; 2; 84; 5791
1; 2; 85; 2728
1; 2; 86; 853
1; 2; 87; 4358
1; 2; 88; 6139
1; 2; 89; 3357
1; 2; 90; 15265
1; 2; 91; 804
1; 2; 92; 26070
1; 2; 93; 33827
1; 2; 94; 0
1; 2; 95; 33236
1; 2; 96; 23728
1; 2; 97; 2188
1; 2; 98; 7357
1; 2; 99; 7359
1; 2; 100; 24306
1; 2; 101; 7355
1; 2; 102; 6587
1; 2; 103; 31663
1; 2; 104; 31658
1; 2; 105; 31661
1; 2; 106; 26079
1; 2; 107; 18
1; 2; 108; 4763
1; 2; 109; 7953
1; 2; 110; 24120
1; 2; 111; 7308
1; 2; 112; 2306
1; 2; 113; 7740
1; 2; 114; 0
2; 2; 1; 30934
2; 2; 2; 34825
2; 2; 3; 33003
2; 2; 4; 32949
2; 2; 5; 31189
2; 2; 6; 23988
2; 2; 7; 940
2; 2; 8; 944
2; 2; 9; 952
2; 2; 10; 4721
2; 2; 11; 8369
2; 2; 12; 8669
2; 2; 13; 28043
2; 2; 14; 32952
2; 2; 15; 28987
2; 2; 16; 943
2; 2; 17; 15093
2; 2; 18; 2340
2; 2; 19; 4340
2; 2; 20; 5908
2; 2; 21; 32746
2; 2; 22; 4953
2; 2; 23; 981
2; 2; 24; 19950
2; 2; 25; 33953
2; 2; 26; 5576
2; 2; 27; 993
2; 2; 28; 1200
2; 2; 29; 24257
2; 2; 30; 2524
2; 2; 31; 31051
2; 2; 32; 34389
2; 2; 33; 24119
2; 2; 34; 25743
2; 2; 35; 951
2; 2; 36; 1005
2; 2; 37; 7205
2; 2; 38; 23982
2; 2; 39; 964
2; 2; 40; 644
2; 2; 41; 597
2; 2; 42; 942
2; 2; 43; 962
2; 2; 44; 941
2; 2; 45; 18715
2; 2; 46; 696
2; 2; 47; 31905
2; 2; 48; 5298
2; 2; 49; 29911
2; 2; 50; 30199
2; 2; 51; 33740
2; 2; 52; 29973
2; 2; 53; 31047
2; 2; 54; 9016
2; 2; 55; 17439
2; 2; 56; 30758
2; 2; 57; 950
2; 2; 58; 948
2; 2; 59; 19770
2; 2; 60; 25586
2; 2; 61; 7706
2; 2; 62; 25505
2; 2; 63; 8409
2; 2; 64; 1139
2; 2; 65; 6094
2; 2; 66; 3115
2; 2; 67; 24164
2; 2; 68; 1526
2; 2; 69; 34331
2; 2; 70; 5185
2; 2; 71; 984
2; 2; 72; 24590
2; 2; 73; 846
2; 2; 74; 26763
2; 2; 75; 21839
2; 2; 76; 23862
2; 2; 77; 5762
2; 2; 78; 6813
2; 2; 79; 32950
2; 2; 80; 4881
2; 2; 81; 658
2; 2; 82; 927
2; 2; 83; 1008
2; 2; 84; 32985
2; 2; 85; 29598
2; 2; 86; 18996
2; 2; 87; 651
2; 2; 88; 5927
2; 2; 89; 2840
2; 2; 90; 28985
2; 2; 91; 15031
2; 2; 92; 33513
2; 2; 93; 6378
2; 2; 94; 29399
2; 2; 95; 29398
2; 2; 96; 6321
2; 2; 97; 24330
2; 2; 98; 18963
2; 2; 99; 4318
2; 2; 100; 15958
2; 2; 101; 0
2; 2; 102; 33666
2; 2; 103; 0
1; 3; 1; 34909
1; 3; 2; 919
1; 3; 3; 8971
1; 3; 4; 1241
1; 3; 5; 4736
1; 3; 6; 1230
1; 3; 7; 1599
1; 3; 8; 23621
1; 3; 9; 1179
1; 3; 10; 885
1; 3; 11; 5344
1; 3; 12; 28702
1; 3; 13; 3322
1; 3; 14; 32711
1; 3; 15; 33070
1; 3; 16; 18720
1; 3; 17; 5297
1; 3; 18; 27958
1; 3; 19; 16661
1; 3; 20; 23160
1; 3; 21; 1228
1; 3; 22; 143
1; 3; 23; 6895
1; 3; 24; 5553
1; 3; 25; 23456
1; 3; 26; 4153
1; 3; 27; 753
1; 3; 28; 18283
1; 3; 29; 1178
1; 3; 30; 28022
1; 3; 31; 34684
1; 3; 32; 32681
1; 3; 33; 8316
1; 3; 34; 34111
1; 3; 35; 5532
1; 3; 36; 6064
1; 3; 37; 32386
1; 3; 38; 577
1; 3; 39; 32261
1; 3; 40; 32370
1; 3; 41; 5773
1; 3; 42; 5794
1; 3; 43; 23590
1; 3; 44; 30440
1; 3; 45; 34343
1; 3; 46; 27561
1; 3; 47; 33951
1; 3; 48; 25543
1; 3; 49; 1605
1; 3; 50; 17733
1; 3; 51; 6181
1; 3; 52; 6270
1; 3; 53; 3209
1; 3; 54; 20844
1; 3; 55; 19441
1; 3; 56; 26317
1; 3; 57; 30863
1; 3; 58; 27158
1; 3; 59; 17714
1; 3; 60; 24229
1; 3; 61; 7184
1; 3; 62; 16062
1; 3; 63; 8435
1; 3; 64; 30075
1; 3; 65; 3197
1; 3; 66; 4359
1; 3; 67; 19168
1; 3; 68; 6274
1; 3; 69; 23086
1; 3; 70; 395
1; 3; 71; 25704
1; 3; 72; 5296
1; 3; 73; 24042
1; 3; 74; 26558
1; 3; 75; 2511
1; 3; 76; 34611
1; 3; 77; 6428
1; 3; 78; 2346
1; 3; 79; 6322
1; 3; 80; 8983
1; 3; 81; 33071
1; 3; 82; 121
1; 3; 83; 4576
1; 3; 84; 29892
1; 3; 85; 31517
